ProsperScore,LoanOriginalAmount,LP_CustomerPrincipalPayments,StatedMonthlyIncome,Completed,ProsperRating (Alpha),LoanStatus
6.0,6600,6600.0,6583.333333,1,,Completed
6.0,2000,2000.0,4833.333333,1,E,Completed
,10000,2173.97,0.0,0,,Defaulted
,9999,9999.01,5250.0,1,,Completed
,7000,7000.02,4500.0,1,,Completed
2.0,4000,4000.0,7333.333333,1,E,Completed
8.0,13000,12999.99,6666.666667,1,,Completed
,1075,1075.0,10416.666667,1,,Completed
,5000,4999.99,5250.0,1,,Completed
,8000,8000.0,7666.666667,1,,Completed
3.0,4000,4000.0,4166.666667,1,E,Completed
8.0,3000,3000.0,10000.0,1,,Completed
,8000,8000.0,5833.333333,1,,Completed
,7500,7500.0,2200.0,1,,Completed
3.0,7500,7500.0,3206.666667,1,E,Completed
,6000,6000.0,4500.0,1,,Completed
9.0,14000,14000.0,10833.333333,1,A,Completed
8.0,11000,11000.0,5416.666667,1,D,Completed
,5000,5000.0,430.0,1,,Completed
8.0,15000,15000.0,5416.666667,1,AA,Completed
,9600,9600.01,6000.0,1,,Completed
,1000,1000.04,3458.333333,1,,Completed
,1499,1499.02,5832.0,1,,Completed
7.0,9000,9000.0,4058.333333,1,C,Completed
,5500,5500.0,4250.0,1,,Completed
9.0,8500,8500.0,5000.0,1,A,Completed
3.0,4000,4000.0,4333.333333,1,HR,Completed
,1500,0.0,2000.0,0,,Defaulted
3.0,4000,3999.99,5000.0,1,E,Completed
,2000,2000.0,2500.0,1,,Completed
6.0,7500,7500.0,3333.333333,1,E,Completed
,13500,13500.01,5000.0,1,,Completed
9.0,15000,15000.0,10000.0,1,A,Completed
,6000,6000.0,4250.0,1,,Completed
,2999,2998.5,3625.0,1,,Completed
,5000,5000.03,8166.666667,1,,Completed
,1250,49.94,6250.0,0,,Defaulted
,10000,9999.99,3500.0,1,,Completed
,5500,5517.3,1617.333333,1,,Completed
,5000,5000.0,900.0,1,,Completed
8.0,5500,5500.0,4666.666667,1,,Completed
9.0,1775,1775.0,4250.0,1,C,Completed
,3000,3000.0,3191.666667,1,,Completed
,9990,9990.0,1666.666667,1,,Completed
,5000,1584.95,8750.0,0,,Defaulted
8.0,9600,9600.01,4416.666667,1,,Completed
10.0,8000,8000.0,9166.666667,1,AA,Completed
8.0,8500,8499.99,3333.333333,1,,Completed
,1500,1500.0,3166.666667,1,,Completed
,1500,1500.0,4666.666667,1,,Completed
,2550,2550.0,4333.333333,1,,Completed
,1500,1500.0,2083.333333,1,,Completed
,8000,8000.0,3456.666667,1,,Completed
2.0,4000,4000.0,7166.666667,1,D,Completed
8.0,15000,15000.0,4333.333333,1,,Completed
5.0,10000,10000.0,6250.0,1,D,Completed
6.0,7000,7000.0,4383.333333,1,D,Completed
,9000,9000.0,4810.416667,1,,Completed
6.0,2500,2499.99,6250.0,1,E,Completed
4.0,2000,2000.0,5833.333333,1,E,Completed
6.0,5000,5000.0,7500.0,1,,Completed
,6000,6000.0,5416.666667,1,,Completed
,7000,7000.0,2833.333333,1,,Completed
,3500,63.25,1068.0,0,,Defaulted
,6500,6500.0,2083.333333,1,,Completed
7.0,8000,8000.0,6250.0,1,D,Completed
5.0,3200,3200.01,5891.583333,1,E,Completed
,3000,3000.01,6583.333333,1,,Completed
10.0,4800,4800.0,5833.333333,1,AA,Completed
,1990,299.15,936.666667,0,,Defaulted
,1500,1500.0,4333.333333,1,,Completed
,2550,457.43,2666.666667,0,,Defaulted
,13800,2611.1,7083.333333,0,,Defaulted
,1000,999.99,2866.583333,1,,Completed
6.0,7800,7799.99,7500.0,1,D,Completed
7.0,4800,4800.0,12500.0,1,,Completed
,2550,46.25,5833.333333,0,,Defaulted
7.0,2000,2000.0,2666.666667,1,D,Completed
3.0,4000,4000.0,2714.0,1,HR,Completed
8.0,1000,1000.01,2416.666667,1,D,Completed
,2000,2000.0,3000.0,1,,Completed
,15000,15000.0,6423.166667,1,,Completed
,5000,5000.03,3750.0,1,,Completed
6.0,2000,2000.0,4958.333333,1,C,Completed
7.0,4000,4000.0,13870.833333,1,D,Completed
,1400,1399.97,551.416667,1,,Completed
7.0,5000,5000.0,8333.333333,1,D,Completed
,7225,7248.18,3430.166667,1,,Completed
,8000,8000.0,2166.666667,1,,Completed
9.0,5000,5000.0,4166.666667,1,A,Completed
,15000,15000.0,8083.333333,1,,Completed
3.0,5000,5000.0,6916.666667,1,E,Completed
8.0,9500,9500.0,8500.0,1,A,Completed
3.0,4000,4000.0,5833.333333,1,HR,Completed
,7500,7500.0,5546.166667,1,,Completed
5.0,4000,4000.0,7500.0,1,C,Completed
,9000,408.6,0.083333,0,,Defaulted
9.0,1000,1000.0,8500.0,1,C,Completed
8.0,7500,7500.0,2795.583333,1,C,Completed
5.0,4000,3999.99,7916.666667,1,D,Completed
9.0,15000,15000.0,7500.0,1,,Completed
6.0,2000,2000.0,2083.333333,1,C,Completed
,7900,7900.0,3541.666667,1,,Completed
,3500,3500.0,2984.75,1,,Completed
,4000,3999.99,4000.0,1,,Completed
,5000,5000.0,3416.666667,1,,Completed
3.0,4000,512.82,6666.666667,0,HR,Defaulted
7.0,8000,8000.0,6250.0,1,AA,Completed
9.0,1300,988.66,3163.333333,0,C,Defaulted
6.0,4000,4000.0,0.0,1,E,Completed
5.0,15000,15000.0,3473.583333,1,D,Completed
,6000,5999.98,4833.333333,1,,Completed
7.0,6000,496.12,3000.0,0,C,Defaulted
9.0,5000,4999.99,5000.0,1,A,Completed
,3000,3000.0,1000.0,1,,Completed
9.0,6500,6500.0,4166.666667,1,C,Completed
4.0,6100,6100.0,2666.666667,1,D,Completed
,6000,6000.0,2083.333333,1,,Completed
8.0,1000,1000.0,4083.333333,1,C,Completed
3.0,10000,10000.0,5000.0,1,D,Completed
8.0,8800,8800.0,3333.333333,1,,Completed
4.0,6500,6500.0,4551.666667,1,E,Completed
4.0,15000,15000.0,4125.0,1,C,Completed
3.0,3000,3000.0,8333.333333,1,HR,Completed
,3000,0.0,1600.0,0,,Defaulted
8.0,10000,10000.0,2814.916667,1,AA,Completed
,2850,2850.0,3750.0,1,,Completed
2.0,2000,804.2,2666.666667,0,HR,Defaulted
,20000,4282.16,11666.666667,0,,Defaulted
7.0,3200,3199.99,2916.666667,1,C,Completed
7.0,10000,10000.0,4709.0,1,,Completed
6.0,2000,2000.0,2666.666667,1,E,Completed
7.0,3000,3000.0,3077.333333,1,C,Completed
6.0,1390,1390.0,7000.0,1,E,Completed
7.0,5000,5000.01,10000.0,1,D,Completed
5.0,2525,2525.0,5333.333333,1,D,Completed
2.0,3000,3000.0,0.0,1,HR,Completed
,2000,1999.72,3108.333333,1,,Completed
,2000,39.32,1608.333333,0,,Defaulted
,2000,1999.98,3637.083333,1,,Completed
,5000,5000.0,2500.0,1,,Completed
,3000,3000.01,2916.666667,1,,Completed
8.0,4600,4600.0,2756.0,1,,Completed
5.0,10000,556.44,2333.333333,0,D,Defaulted
,2600,2600.0,4238.0,1,,Completed
7.0,10000,1372.23,4333.333333,0,D,Defaulted
5.0,7500,7500.0,9166.666667,1,D,Completed
9.0,3000,3000.0,3735.333333,1,C,Completed
8.0,1500,1499.99,4666.666667,1,D,Completed
8.0,3000,3000.0,4583.333333,1,C,Completed
5.0,4000,4000.0,6666.666667,1,HR,Completed
7.0,9000,9000.0,8333.333333,1,D,Completed
,6000,5435.23,7500.0,1,,Completed
,4000,4000.0,5000.0,1,,Completed
5.0,2500,2499.99,4750.0,1,D,Completed
9.0,10000,10000.0,12500.0,1,A,Completed
,6500,2228.0,3333.333333,0,,Defaulted
,2900,0.0,2166.666667,0,,Defaulted
3.0,7500,7183.85,2683.333333,0,E,Defaulted
,1500,1500.0,0.0,1,,Completed
,1000,999.99,4166.666667,1,,Completed
,3000,3000.0,2408.333333,1,,Completed
,6500,6500.0,0.0,1,,Completed
,3000,2999.99,6666.666667,1,,Completed
,2000,2000.0,2879.916667,1,,Completed
,2000,0.0,3041.666667,0,,Defaulted
6.0,5000,5000.0,5416.666667,1,E,Completed
,6000,5999.99,5493.083333,1,,Completed
9.0,2500,2499.98,5022.583333,1,A,Completed
,5364,5363.88,2500.0,1,,Completed
8.0,2000,1999.99,3333.333333,1,,Completed
8.0,2900,2900.0,4666.666667,1,,Completed
,6000,6000.0,19250.0,1,,Completed
7.0,5000,5000.0,1666.666667,1,C,Completed
,5000,5000.0,5833.333333,1,,Completed
,4000,4000.02,5000.0,1,,Completed
9.0,4000,3999.99,5250.0,1,C,Completed
,1000,1000.0,4583.333333,1,,Completed
6.0,8000,8000.0,7333.333333,1,D,Completed
,25000,3974.68,10416.666667,0,,Defaulted
2.0,3000,3012.64,2000.0,1,HR,Completed
,12000,12000.0,12500.0,1,,Completed
6.0,5000,5000.0,4675.0,1,HR,Completed
,5500,5500.02,3000.0,1,,Completed
8.0,7000,7000.0,6250.0,1,D,Completed
6.0,15000,15000.0,4166.666667,1,,Completed
,5000,5000.0,3250.0,1,,Completed
,2000,1999.97,6666.666667,1,,Completed
,4000,4000.0,3750.0,1,,Completed
,3000,2999.99,1833.333333,1,,Completed
10.0,4200,4200.0,2541.666667,1,A,Completed
,4000,4000.01,5416.666667,1,,Completed
,14900,14900.0,4250.0,1,,Completed
9.0,10445,10444.99,5180.5,1,A,Completed
,9980,9980.0,7083.333333,1,,Completed
7.0,4500,4500.0,3333.333333,1,D,Completed
,10000,10000.0,2833.333333,1,,Completed
10.0,6000,6000.0,4166.666667,1,,Completed
9.0,1000,1000.0,3408.333333,1,C,Completed
10.0,8000,8000.0,5416.666667,1,AA,Completed
,1000,1000.0,2600.0,1,,Completed
5.0,3500,3500.0,2737.25,1,HR,Completed
8.0,4500,4500.0,7333.333333,1,,Completed
,6000,6000.01,2500.0,1,,Completed
,11500,11500.0,3750.0,1,,Completed
2.0,3000,3000.0,5833.333333,1,HR,Completed
,6000,5999.99,4750.0,1,,Completed
,2500,2499.97,9333.333333,1,,Completed
8.0,7000,7000.0,5000.0,1,,Completed
6.0,4000,4000.0,12083.333333,1,D,Completed
,10000,10000.0,3083.333333,1,,Completed
,7499,7498.94,5333.333333,1,,Completed
,3000,2999.99,3466.666667,1,,Completed
8.0,1950,1950.0,4333.333333,1,,Completed
2.0,1500,1500.0,1840.0,1,HR,Completed
,2000,2000.02,3083.333333,1,,Completed
,3000,2999.98,7416.666667,1,,Completed
3.0,13000,13000.01,7144.0,1,D,Completed
,1000,1000.0,4291.666667,1,,Completed
,2000,2000.0,3333.333333,1,,Completed
8.0,15000,14999.99,7500.0,1,,Completed
8.0,6000,6000.0,13333.333333,1,A,Completed
,7000,7000.02,1776.666667,1,,Completed
7.0,1750,1750.0,7166.666667,1,E,Completed
6.0,10000,10000.0,5916.666667,1,D,Completed
6.0,8000,8000.0,6500.0,1,C,Completed
,18200,3901.68,5026.583333,0,,Defaulted
6.0,3400,511.62,6166.666667,0,C,Defaulted
8.0,8000,7999.99,4894.583333,1,A,Completed
,8000,8000.0,0.0,1,,Completed
6.0,8107,8107.0,7958.333333,1,D,Completed
8.0,2500,2499.99,5416.666667,1,,Completed
5.0,2000,2000.0,4150.0,1,HR,Completed
,1000,1000.0,2750.0,1,,Completed
,1000,387.77,5000.0,0,,Defaulted
,1850,1849.98,1916.666667,1,,Completed
,5000,4999.9,2083.333333,1,,Completed
,2500,2500.0,3833.333333,1,,Completed
5.0,10000,10000.0,2250.0,1,D,Completed
5.0,3000,2999.99,6250.0,1,HR,Completed
,3500,3500.0,3083.0,1,,Completed
,15000,15000.0,4166.666667,1,,Completed
8.0,1500,1500.0,2616.666667,1,D,Completed
3.0,6000,6000.0,2666.666667,1,E,Completed
9.0,3700,3699.58,4833.333333,1,C,Completed
,1000,999.99,4166.666667,1,,Completed
,1500,1500.0,6225.0,1,,Completed
5.0,7500,7499.99,1000.0,1,D,Completed
,8000,8000.0,2654.166667,1,,Completed
,3000,2999.98,5000.0,1,,Completed
4.0,5000,4999.99,5416.666667,1,D,Completed
6.0,9000,9000.0,10000.0,1,,Completed
3.0,5000,4999.99,6916.666667,1,E,Completed
4.0,3500,3500.0,9166.666667,1,E,Completed
,25000,2245.11,10000.0,0,,Defaulted
8.0,6000,6000.0,6250.0,1,D,Completed
6.0,15000,15000.0,5058.333333,1,D,Completed
,25000,14042.48,14583.333333,0,,Defaulted
,8500,8500.0,4416.666667,1,,Completed
7.0,5500,5500.0,1403.333333,1,D,Completed
7.0,1800,1799.99,6122.5,1,D,Completed
,9999,9999.02,1708.166667,1,,Completed
,1300,1300.02,833.333333,1,,Completed
,4500,4499.98,4708.333333,1,,Completed
5.0,7500,7500.0,6500.0,1,E,Completed
,2499,2499.0,3583.333333,1,,Completed
,1500,1500.0,5395.0,1,,Completed
10.0,7500,7500.0,6666.666667,1,AA,Completed
9.0,1000,1000.0,4620.75,1,C,Completed
2.0,4000,4000.0,7000.0,1,E,Completed
9.0,4366,4366.0,6250.0,1,C,Completed
,1000,1000.0,2750.0,1,,Completed
,15000,15000.0,3166.666667,1,,Completed
8.0,12000,12000.0,6500.0,1,,Completed
,3400,3400.0,6750.0,1,,Completed
10.0,2500,2500.0,9533.333333,1,AA,Completed
,5000,712.34,4166.666667,0,,Defaulted
3.0,4000,3999.99,5145.833333,1,HR,Completed
,2300,2300.0,4083.333333,1,,Completed
,1200,1200.0,2483.333333,1,,Completed
,10000,10000.0,10035.0,1,,Completed
,4700,0.0,4428.5,0,,Defaulted
5.0,4500,4500.0,600.0,1,HR,Completed
2.0,4000,3999.9,2916.666667,1,HR,Completed
,1000,999.3,4166.666667,1,,Completed
,6000,482.46,4750.0,0,,Defaulted
,2000,1999.98,3583.333333,1,,Completed
,3800,3800.01,3833.333333,1,,Completed
,9500,9500.01,7500.0,1,,Completed
6.0,3000,3000.0,4125.0,1,E,Completed
7.0,2000,2000.0,3166.666667,1,D,Completed
,3001,2558.16,1666.666667,0,,Defaulted
,7500,634.53,10545.166667,0,,Defaulted
,10100,225.68,6166.666667,0,,Defaulted
,7500,7500.0,2333.333333,1,,Completed
9.0,1000,999.99,2185.0,1,C,Completed
9.0,10000,10000.0,8789.416667,1,A,Completed
,3500,3500.0,3500.0,1,,Completed
3.0,10000,10000.0,8333.333333,1,D,Completed
,4500,4500.0,7100.0,1,,Completed
7.0,15000,15000.0,7083.333333,1,C,Completed
2.0,4000,4000.0,10750.0,1,D,Completed
,15000,15000.0,3333.333333,1,,Completed
,4500,335.61,3125.0,0,,Defaulted
,5000,2684.14,4166.666667,0,,Defaulted
7.0,3500,3500.0,5962.0,1,,Completed
7.0,4165,4165.0,7166.666667,1,D,Completed
4.0,15000,15000.0,5416.666667,1,C,Completed
,5000,5000.0,950.0,1,,Completed
6.0,2000,1999.99,2000.0,1,E,Completed
,4100,4100.02,0.0,1,,Completed
3.0,1900,1899.99,3166.666667,1,HR,Completed
8.0,5500,5500.0,6708.333333,1,A,Completed
,8000,269.95,2833.333333,0,,Defaulted
,5000,5000.0,4253.25,1,,Completed
,25000,2301.08,2083.333333,0,,Defaulted
,3500,3500.01,4541.666667,1,,Completed
4.0,3200,3200.0,3333.333333,1,D,Completed
,1000,1000.0,9166.666667,1,,Completed
9.0,2500,2500.0,4416.666667,1,,Completed
,3000,3000.0,4250.0,1,,Completed
,3570,3596.9,4583.333333,1,,Completed
7.0,2000,2000.0,15000.0,1,C,Completed
3.0,10500,10500.0,11666.666667,1,D,Completed
,1050,104.44,2416.666667,0,,Defaulted
,3000,3000.0,4333.333333,1,,Completed
7.0,13000,13000.0,7666.666667,1,C,Completed
5.0,7500,7500.0,4583.333333,1,E,Completed
,7000,7000.0,191.666667,1,,Completed
,2200,2199.93,2083.333333,1,,Completed
4.0,2250,2250.0,7666.666667,1,HR,Completed
,2600,366.87,2500.0,0,,Defaulted
7.0,3000,3000.0,2533.75,1,D,Completed
8.0,10000,10000.0,8750.0,1,AA,Completed
5.0,1750,1750.0,5000.0,1,E,Completed
9.0,2000,2000.0,3524.416667,1,C,Completed
,2000,2000.02,2083.333333,1,,Completed
,4000,4000.0,5250.0,1,,Completed
6.0,6500,6500.0,1900.0,1,D,Completed
,2200,2200.0,671.0,1,,Completed
,3000,3000.36,2500.0,1,,Completed
,7500,7500.0,4131.833333,1,,Completed
,2000,2000.0,6066.666667,1,,Completed
,2500,1425.94,2616.666667,0,,Defaulted
9.0,11000,11000.0,3250.0,1,A,Completed
8.0,12000,12000.0,4000.0,1,AA,Completed
,3500,3500.0,2666.666667,1,,Completed
,12000,977.57,5583.5,0,,Defaulted
,7000,7000.0,9416.666667,1,,Completed
8.0,4750,4750.0,4666.666667,1,,Completed
,5000,5000.0,6000.0,1,,Completed
,1000,999.96,1132.0,1,,Completed
,10000,9999.99,7083.333333,1,,Completed
8.0,2500,2500.0,3361.083333,1,A,Completed
8.0,1000,1000.0,2033.333333,1,E,Completed
,10000,8432.37,5782.916667,1,,Completed
6.0,11500,11500.01,6333.333333,1,D,Completed
8.0,15000,15000.0,8500.0,1,,Completed
2.0,4000,4000.0,5833.333333,1,E,Completed
,10000,10000.0,10390.5,1,,Completed
,3000,3000.0,5583.333333,1,,Completed
3.0,2000,2000.0,87.333333,1,HR,Completed
,10000,9999.98,1666.666667,1,,Completed
7.0,10000,10000.0,10166.666667,1,C,Completed
,15000,15000.0,2721.0,1,,Completed
,7500,7500.0,5166.666667,1,,Completed
3.0,4000,4000.0,7333.333333,1,HR,Completed
6.0,2100,2100.0,4166.666667,1,D,Completed
8.0,10500,10500.0,5363.75,1,C,Completed
6.0,2000,1999.99,10000.0,1,E,Completed
4.0,7500,7499.99,7478.416667,1,C,Completed
5.0,2600,2600.01,2666.666667,1,E,Completed
7.0,4000,159.76,3166.666667,0,,Defaulted
,1200,356.15,2500.0,0,,Defaulted
,1000,1000.0,2333.333333,1,,Completed
5.0,13000,13000.0,3666.666667,1,D,Completed
6.0,4000,4000.0,5416.666667,1,E,Completed
,8500,8500.0,4166.666667,1,,Completed
8.0,15000,15000.0,10000.0,1,C,Completed
,2551,2551.0,2400.0,1,,Completed
,2400,2400.0,1250.0,1,,Completed
,10000,9999.99,3250.0,1,,Completed
,14900,14900.0,4833.333333,1,,Completed
3.0,7500,7500.0,7083.333333,1,E,Completed
,2550,2578.1,0.083333,1,,Completed
,5000,388.92,7166.666667,0,,Defaulted
,2300,2254.99,5333.333333,1,,Completed
,1000,999.94,416.666667,1,,Completed
7.0,5500,5499.99,8333.333333,1,C,Completed
5.0,2000,2000.0,1500.0,1,E,Completed
,1200,1200.01,5166.666667,1,,Completed
4.0,4000,4000.0,4930.0,1,E,Completed
8.0,11000,10999.99,6500.0,1,A,Completed
,4500,4500.0,3500.0,1,,Completed
,2500,2500.0,5000.0,1,,Completed
6.0,5000,5000.0,5000.0,1,C,Completed
10.0,7500,7500.0,5416.666667,1,AA,Completed
7.0,4000,4000.0,2666.666667,1,C,Completed
7.0,2500,2500.0,1600.0,1,D,Completed
,25000,9141.96,5833.333333,0,,Defaulted
,3000,3000.0,9797.666667,1,,Completed
9.0,4500,4500.0,5416.666667,1,A,Completed
10.0,3000,3000.0,10916.666667,1,AA,Completed
,5000,5000.0,4100.0,1,,Completed
7.0,5000,4999.99,2561.0,1,D,Completed
6.0,3500,3500.0,2500.0,1,E,Completed
,5000,1426.56,3166.666667,0,,Defaulted
8.0,4000,4000.0,3166.666667,1,,Completed
,6000,6000.0,6666.666667,1,,Completed
6.0,3000,2999.99,3716.666667,1,D,Completed
8.0,1200,1200.0,2592.333333,1,C,Completed
,5000,5000.0,3083.333333,1,,Completed
,3000,3000.0,2666.666667,1,,Completed
,3000,3000.0,3166.666667,1,,Completed
6.0,4000,4000.0,3166.666667,1,E,Completed
,10000,10000.0,5958.333333,1,,Completed
,5000,5000.0,3321.833333,1,,Completed
,10000,10000.0,2916.666667,1,,Completed
,2501,2501.0,2025.0,1,,Completed
7.0,2000,2000.0,5416.666667,1,D,Completed
,5000,5000.0,4375.0,1,,Completed
,7500,7500.04,5564.166667,1,,Completed
,2125,2125.0,6756.166667,1,,Completed
6.0,10500,10500.0,3833.333333,1,D,Completed
6.0,13000,13000.0,4166.666667,1,D,Completed
,6000,5999.98,5166.666667,1,,Completed
,5000,5000.01,0.0,1,,Completed
10.0,12000,12000.0,10000.0,1,AA,Completed
4.0,3000,3000.0,4333.333333,1,HR,Completed
7.0,3300,3300.0,4000.0,1,D,Completed
9.0,1000,1000.0,0.0,1,A,Completed
8.0,10000,7789.97,5801.25,0,A,Defaulted
,1500,1500.01,2083.333333,1,,Completed
6.0,5000,5000.0,3541.666667,1,D,Completed
,2551,2551.0,9451.666667,1,,Completed
,9000,9000.0,10000.0,1,,Completed
6.0,5000,5000.0,4040.0,1,D,Completed
6.0,3500,3500.0,5916.666667,1,E,Completed
,10000,10000.0,5833.333333,1,,Completed
,9000,9000.0,1628.416667,1,,Completed
7.0,6000,6000.0,9166.666667,1,D,Completed
5.0,3500,3500.0,6000.0,1,E,Completed
,9999,9999.02,5166.666667,1,,Completed
,4000,369.3,2500.0,0,,Defaulted
,1000,21.65,5416.666667,0,,Defaulted
9.0,10000,10025.98,5666.666667,1,A,Completed
,2700,99.53,6000.0,0,,Defaulted
4.0,4000,304.53,4500.0,0,E,Defaulted
,9000,8999.46,7437.5,1,,Completed
7.0,5000,5000.0,3054.666667,1,D,Completed
9.0,8000,8000.0,7166.666667,1,AA,Completed
,7000,7000.0,4416.666667,1,,Completed
,2600,2600.0,833.333333,1,,Completed
,8850,8849.99,3466.666667,1,,Completed
10.0,1500,1500.0,1638.0,1,AA,Completed
,3000,3000.0,0.0,1,,Completed
,13000,13000.0,5143.666667,1,,Completed
6.0,4000,80.0,3166.666667,0,E,Defaulted
,1900,1899.99,4166.666667,1,,Completed
,5000,5000.0,7500.0,1,,Completed
9.0,5000,5000.0,4250.0,1,A,Completed
7.0,4500,4500.0,4166.666667,1,D,Completed
5.0,3500,3500.0,2750.0,1,E,Completed
5.0,7500,3239.03,4333.333333,0,D,Defaulted
,8100,8100.0,2583.333333,1,,Completed
10.0,10000,10000.0,5333.333333,1,AA,Completed
,1000,1000.0,4550.0,1,,Completed
,2000,1999.98,5250.0,1,,Completed
,6500,6500.0,3550.0,1,,Completed
6.0,2000,2000.0,4716.333333,1,E,Completed
,15000,14999.84,4916.25,1,,Completed
,2000,2000.0,2333.0,1,,Completed
,2500,2500.0,3400.0,1,,Completed
,6000,6000.0,3753.0,1,,Completed
8.0,3500,3499.99,6250.0,1,D,Completed
,1000,1000.0,2833.333333,1,,Completed
6.0,2000,2000.0,8500.0,1,D,Completed
,8000,8000.0,7916.666667,1,,Completed
8.0,2000,1999.99,3500.0,1,D,Completed
,4000,4000.01,5356.0,1,,Completed
8.0,2000,2000.0,4521.416667,1,D,Completed
3.0,4000,136.76,4083.333333,0,HR,Defaulted
,4000,3999.99,8058.333333,1,,Completed
10.0,4000,4000.0,5250.0,1,AA,Completed
7.0,4000,4000.0,4958.333333,1,D,Completed
6.0,4000,4000.0,3000.0,1,HR,Completed
6.0,3000,3000.0,7166.666667,1,C,Completed
9.0,10000,10000.0,6833.333333,1,A,Completed
7.0,6000,434.41,2083.333333,0,C,Defaulted
10.0,8000,8000.0,5000.0,1,AA,Completed
,2000,2002.15,1166.666667,1,,Completed
,5000,5000.01,2083.333333,1,,Completed
,1000,1000.01,2916.666667,1,,Completed
,2000,971.05,4333.333333,0,,Defaulted
8.0,5000,5000.0,3293.333333,1,D,Completed
,3000,203.4,6250.0,0,,Defaulted
,1000,1000.0,14166.666667,1,,Completed
,2560,100.98,4482.833333,0,,Defaulted
8.0,3000,3000.0,2500.0,1,,Completed
,1500,31.82,4166.666667,0,,Defaulted
,10000,10000.0,4250.0,1,,Completed
,4000,3559.28,4583.333333,0,,Defaulted
9.0,1000,1000.0,2666.666667,1,E,Completed
,1000,1000.0,3708.333333,1,,Completed
,2000,2000.02,2833.333333,1,,Completed
,1700,0.0,4500.0,1,,Completed
,3000,3000.0,2000.0,1,,Completed
,5000,5000.0,13333.333333,1,,Completed
5.0,4000,3999.99,4298.75,1,HR,Completed
,10000,10000.0,5641.666667,1,,Completed
,4000,4000.01,3083.333333,1,,Completed
,1200,299.29,6000.0,0,,Defaulted
,6000,6000.0,4791.666667,1,,Completed
,15000,15000.0,0.0,1,,Completed
8.0,15000,15000.0,12276.333333,1,,Completed
,4200,3330.64,3000.0,1,,Completed
,6001,6001.0,4166.666667,1,,Completed
3.0,15000,15000.0,7250.0,1,D,Completed
6.0,8000,8000.0,8583.333333,1,D,Completed
5.0,14000,14000.0,4908.333333,1,C,Completed
,7000,7000.0,2250.0,1,,Completed
6.0,3800,3800.0,5000.0,1,D,Completed
,1000,1000.0,0.0,1,,Completed
8.0,7500,7500.0,3166.666667,1,,Completed
,20000,436.42,2253.333333,0,,Defaulted
,1990,170.27,175.0,0,,Defaulted
,4100,4100.02,1770.0,1,,Completed
,3000,2935.62,8333.333333,1,,Completed
,6000,6000.0,16666.666667,1,,Completed
,6000,5999.97,3166.666667,1,,Completed
4.0,7500,0.0,3166.666667,0,E,Defaulted
,3000,3000.0,0.083333,1,,Completed
,5600,5600.0,2993.5,1,,Completed
8.0,8200,8199.99,4583.333333,1,A,Completed
9.0,2300,2299.98,3333.333333,1,C,Completed
5.0,2000,2000.0,2695.666667,1,C,Completed
7.0,2000,1999.35,5833.333333,1,A,Completed
4.0,4000,4000.0,5833.333333,1,HR,Completed
,7500,7500.01,0.0,1,,Completed
2.0,5000,1887.7,5166.666667,0,HR,Defaulted
4.0,7500,7500.0,6250.0,1,E,Completed
,5600,5600.0,3458.333333,1,,Completed
7.0,3500,3500.0,6166.666667,1,D,Completed
4.0,10000,10000.0,6416.666667,1,C,Completed
8.0,10000,10000.0,4583.333333,1,,Completed
,2500,689.68,2500.0,0,,Defaulted
,2600,2428.72,756.25,0,,Defaulted
,1860,1860.0,2802.0,1,,Completed
8.0,1750,1750.0,7507.0,1,D,Completed
8.0,4000,4000.0,8333.333333,1,,Completed
,5000,5000.0,2250.0,1,,Completed
,7000,7000.0,15833.333333,1,,Completed
,1000,1000.0,3025.0,1,,Completed
,1200,1199.98,0.0,1,,Completed
5.0,7000,1289.29,13666.666667,0,D,Defaulted
,2000,2000.01,3750.0,1,,Completed
5.0,15000,15000.0,16666.666667,1,D,Completed
,1600,67.12,1916.666667,0,,Defaulted
,5000,5000.0,3083.333333,1,,Completed
10.0,6080,6080.0,3333.333333,1,A,Completed
,9000,8999.99,4837.0,1,,Completed
,1600,1600.0,8666.666667,1,,Completed
,7000,7000.0,3333.333333,1,,Completed
,12000,12031.53,3352.416667,1,,Completed
3.0,3500,284.08,3583.333333,0,HR,Defaulted
,7500,7499.98,2738.666667,1,,Completed
,5000,109.63,4750.0,0,,Defaulted
,1500,1500.0,1541.666667,1,,Completed
,1200,788.27,2500.0,0,,Defaulted
,4200,4200.01,3875.0,1,,Completed
,1500,1500.0,3666.666667,1,,Completed
7.0,15000,15000.0,7583.333333,1,C,Completed
6.0,2000,2000.0,8333.333333,1,E,Completed
,1300,1300.0,2000.0,1,,Completed
7.0,1000,1000.0,2622.75,1,D,Completed
6.0,2000,1999.89,1516.666667,1,E,Completed
,5000,4999.97,4264.0,1,,Completed
,8000,889.74,4083.333333,0,,Defaulted
,1000,999.97,7750.0,1,,Completed
,3000,3006.64,2666.666667,1,,Completed
,8000,8000.0,5166.666667,1,,Completed
8.0,12000,11999.99,5900.0,1,,Completed
9.0,3000,3000.0,5490.0,1,AA,Completed
